Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Malawi,MWI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.58438921,6.87366676,5.13698387,5.43400049,..
Malawi,MWI,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,117.13,124.23,130.68,135.23,141.74
Malawi,MWI,Income share held by highest 10%,SI.DST.10TH.10,..,..,31,..,..
Malawi,MWI,Income share held by lowest 10%,SI.DST.FRST.10,..,..,2.9,..,..
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.977,63.276,64.119,63.717,62.904
Malawi,MWI,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,15.75454101,15.70602917,15.64313496,15.57640226,..
Malawi,MWI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,50.7,..,..
Malawi,MWI,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,80.3,78.8,79.9,81.3,82.4
Malawi,MWI,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,49.7,48.3,49.5,51,52.2
Malawi,MWI,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,15.1,15.7,16.5,17.2,17.8
Malaysia,MYS,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,107.42,103.28,103.39,100.43,95.85
Malaysia,MYS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.71472311,3.75944281,3.83884454,4.12441826,..
Malaysia,MYS,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,102.37,100.67,97.45,100.73,99.85
Malaysia,MYS,Income share held by highest 10%,SI.DST.10TH.10,..,31.2,..,..,..
Malaysia,MYS,Income share held by lowest 10%,SI.DST.FRST.10,..,2.3,..,..,..
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.476,75.644,75.76,75.938,74.884
Malaysia,MYS,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,13.4694999,13.56911773,13.68390973,13.81137628,..
Malaysia,MYS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,6.2
Malaysia,MYS,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,15.1,15.1,14.9,15.4,16
Malaysia,MYS,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,6.7,6.7,6.6,6.3,6
Malaysia,MYS,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,5.2,4.4,3.8,3.2,2.7
Maldives,MDV,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,101.55,100.9,105.39,106.44,92.92
Maldives,MDV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.26917839,7.43627834,7.66067553,11.34723186,..
Maldives,MDV,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,101.5,100.68,104.66,105.61,93.86
Maldives,MDV,Income share held by highest 10%,SI.DST.10TH.10,..,..,23.3,..,..
Maldives,MDV,Income share held by lowest 10%,SI.DST.FRST.10,..,..,3.8,..,..
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.943,80.013,80.116,79.875,79.918
Maldives,MDV,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,13.77859159,13.74843688,13.72304818,13.71833802,..
Maldives,MDV,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,5.4,..,..
Maldives,MDV,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,13.4,13.4
Maldives,MDV,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,2.2,2.2
Maldives,MDV,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Mali,MLI,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,115.23,125.12,128.69,126.48,126.49
Mali,MLI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.67425752,3.73249912,3.88156676,4.3081193,..
Mali,MLI,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,113.15,123.8,127.61,136.85,126.32
Mali,MLI,Income share held by highest 10%,SI.DST.10TH.10,..,28.1,..,..,..
Mali,MLI,Income share held by lowest 10%,SI.DST.FRST.10,..,3.2,..,..,..
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.132,59.393,59.664,58.633,58.941
Mali,MLI,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Mali,MLI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,44.9,43.8,42.3,41.9,44.6
Mali,MLI,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Mali,MLI,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Mali,MLI,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,3.9,4.3,6.6,9.7,12.8
Malta,MLT,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,93.98,65.69,59.71,55.87,53.89
Malta,MLT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.72770977,8.56596088,9.23917389,10.83521566,..
Malta,MLT,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,95.03,80.8,73.71,77.73,76.43
Malta,MLT,Income share held by highest 10%,SI.DST.10TH.10,23.3,22.9,24.8,25.1,..
Malta,MLT,Income share held by lowest 10%,SI.DST.FRST.10,3.4,3.4,3.1,3.1,..
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.34634146,82.44878049,82.85853659,82.34878049,82.86097561
Malta,MLT,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,7.091023408,7.117934101,7.150098387,7.184098646,..
Malta,MLT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,16.8,17.1,16.9,16.9,16.7
Malta,MLT,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,5.1,4.4,4.3,5.2,7.2
Malta,MLT,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,1,0.8,0.9,1.4,1.9
Malta,MLT,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.8,3.7,4.6
Marshall Islands,MHL,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,126.67,80,90.04,90.04,95.42
Marshall Islands,MHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,14.38502884,15.26284122,14.82552052,13.00799465,..
Marshall Islands,MHL,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,126.67,80,90.04,90.04,95.42
Marshall Islands,MHL,Income share held by highest 10%,SI.DST.10TH.10,..,..,27.5,..,..
Marshall Islands,MHL,Income share held by lowest 10%,SI.DST.FRST.10,..,..,2.8,..,..
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.27,64.5,64.746,64.977,65.269
Marshall Islands,MHL,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Marshall Islands,MHL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,7.2,..,..
Marshall Islands,MHL,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Marshall Islands,MHL,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Marshall Islands,MHL,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Mauritania,MRT,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,111.63,121.48,104.91,115.76,140.29
Mauritania,MRT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.31549454,3.43577695,3.34527016,3.35572982,..
Mauritania,MRT,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,103.34,107.07,104.4,105.94,111.75
Mauritania,MRT,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Mauritania,MRT,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.083,65.31,65.687,64.532,64.364
Mauritania,MRT,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Mauritania,MRT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,31.8,..,..
Mauritania,MRT,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,32.3,35.9,41.2,45.3,53.7
Mauritania,MRT,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,5.5,5.9,6.6,7.2,9.5
Mauritania,MRT,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,7,6.9,7,7.5,8.7
Mauritius,MUS,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,95.57,82,87.29,70.53,73.39
Mauritius,MUS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.80985212,5.86705875,6.200562,6.65996122,..
Mauritius,MUS,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,97.57,89.19,94.19,80.4,83.23
Mauritius,MUS,Income share held by highest 10%,SI.DST.10TH.10,29.9,..,..,..,..
Mauritius,MUS,Income share held by lowest 10%,SI.DST.FRST.10,2.9,..,..,..,..
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.51463415,74.41634146,74.23585366,74.17707317,73.6802439
Mauritius,MUS,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,18.79144117,18.74402725,18.71573023,18.69435005,..
Mauritius,MUS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,10.3,..,..,..,..
Mauritius,MUS,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,18.5,20.7,24.2,28.2,32
Mauritius,MUS,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,6.2,6.8,8.3,9.1,10.5
Mauritius,MUS,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,6.2,5.9,6.6,6.9,6.8
Mexico,MEX,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,110.96,113.02,112.23,111.03,111.85
Mexico,MEX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.45759058,5.38345814,5.44627905,6.2421484,..
Mexico,MEX,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,108.04,110.48,111.92,112.81,114.21
Mexico,MEX,Income share held by highest 10%,SI.DST.10TH.10,..,37.1,..,35.5,..
Mexico,MEX,Income share held by lowest 10%,SI.DST.FRST.10,..,1.8,..,1.8,..
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.138,74.015,74.202,70.133,70.213
Mexico,MEX,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,10.15418834,10.15536283,10.15518242,10.15384708,..
Mexico,MEX,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,41.9,..,43.9,..
Mexico,MEX,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,23,23,24.6,26.1,27.6
Mexico,MEX,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,3.3,3.7,3.9,3.7,3.6
Mexico,MEX,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,3.8,3.4,2.8,2.5,2.5
"Micronesia, Fed. Sts.",FSM,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,100.5,100.53,100.51,100.58,100.79
"Micronesia, Fed. Sts.",FSM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,12.19635487,11.65710258,11.2604599,11.5599966,..
"Micronesia, Fed. Sts.",FSM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,101.04,101.12,101.31,101.55,101.91
"Micronesia, Fed. Sts.",FSM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.467,71.318,71.077,70.674,70.71
"Micronesia, Fed. Sts.",FSM,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Moldova,MDA,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,121.19,128.98,126.54,79.74,137.22
Moldova,MDA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.01328468,6.58753395,6.36946964,6.77933121,..
Moldova,MDA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,115.78,121.4,118.65,81.45,125.01
Moldova,MDA,Income share held by highest 10%,SI.DST.10TH.10,21.7,22,22,..,22.1
Moldova,MDA,Income share held by lowest 10%,SI.DST.FRST.10,4.3,4.4,4.3,..,4.3
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.516,70.492,70.935,70.166,68.846
Moldova,MDA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,6.493739323,6.479530121,6.469694169,6.470493286,..
Moldova,MDA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,25.2,26.8,24.5
Moldova,MDA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,24.6,27.5,27.2,24.9,23.5
Moldova,MDA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2.9,4,4.5,4.9,4.8
Moldova,MDA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
Monaco,MCO,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..,..,..,..,..
Monaco,MCO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1.64274836,1.59626138,1.53244889,1.67133093,..
Monaco,MCO,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,..,..,..,..
Monaco,MCO,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Monaco,MCO,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..
Monaco,MCO,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,6.821468757,6.800964552,6.819570358,6.824647135,..
Monaco,MCO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Monaco,MCO,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Monaco,MCO,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Monaco,MCO,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Mongolia,MNG,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,68.58,106.26,109.69,116.76,141.29
Mongolia,MNG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.94357896,3.79951382,4.16080856,4.94451141,..
Mongolia,MNG,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,107.14,126.34,131.33,168.72,129.65
Mongolia,MNG,Income share held by highest 10%,SI.DST.10TH.10,..,25.7,..,..,..
Mongolia,MNG,Income share held by lowest 10%,SI.DST.FRST.10,..,3.3,..,..,..
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.237,71.199,71.822,72.141,70.975
Mongolia,MNG,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,5.178801158,5.082400286,4.987121831,4.896474513,..
Mongolia,MNG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,28.4,..,27.8,..
Mongolia,MNG,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,6.8,6.8,6.8,6.2,5.7
Mongolia,MNG,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,0,0,0,0,0
Mongolia,MNG,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,5.9,5.7,5.1,6.6,8
Montenegro,MNE,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,100.94,104.27,92.82,94.21,88.22
Montenegro,MNE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.98255396,8.34355545,8.32983208,11.42177582,..
Montenegro,MNE,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,97.54,101.1,97.68,101.91,99.35
Montenegro,MNE,Income share held by highest 10%,SI.DST.10TH.10,26,26,..,..,..
Montenegro,MNE,Income share held by lowest 10%,SI.DST.FRST.10,1.5,1.8,..,..,..
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.48536585,76.84146341,76.68292683,75.93170732,73.82439024
Montenegro,MNE,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,6.275656908,6.255248396,6.238891974,6.231987721,..
Montenegro,MNE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,23.8,24.5,22.6,21.2,..
Montenegro,MNE,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,12,12.9,13.5,14,12.9
Montenegro,MNE,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2.3,2.2,2.8,3.4,3.3
Montenegro,MNE,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
Morocco,MAR,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,107.01,116.63,107,91.73,117.12
Morocco,MAR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.39212465,5.33229017,5.36818361,5.99316072,..
Morocco,MAR,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,108.46,115.69,110.16,98.63,115.66
Morocco,MAR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Morocco,MAR,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.66,73.986,74.27,73.92,74.042
Morocco,MAR,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,15.2525994,15.07694033,14.92063382,14.76651824,..
Morocco,MAR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Morocco,MAR,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Morocco,MAR,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Morocco,MAR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,3.6,3.6,4.2,5.3,6.3
Mozambique,MOZ,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,113.6,138.29,144.82,135.56,141.56
Mozambique,MOZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.83680201,8.0889616,7.95271826,7.61939621,..
Mozambique,MOZ,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,114.81,133.88,135.03,135.75,139.77
Mozambique,MOZ,Income share held by highest 10%,SI.DST.10TH.10,..,..,41.2,..,..
Mozambique,MOZ,Income share held by lowest 10%,SI.DST.FRST.10,..,..,1.6,..,..
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.771,60.526,61.166,61.172,59.325
Mozambique,MOZ,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,17.84725443,17.81782934,17.78873826,17.76020276,..
Mozambique,MOZ,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Mozambique,MOZ,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,68.4,68.4,71.1,73.7,75.4
Mozambique,MOZ,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,40.7,40.7,40.5,40.4,39.6
Mozambique,MOZ,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,35.5,29.5,27,29.5,30.5
Myanmar,MMR,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,98.73,98.79,97.87,96.24,93.94
Myanmar,MMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.08065701,4.89992189,4.67856407,4.62411975,..
Myanmar,MMR,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,101.62,80.24,79.94,79.83,78.43
Myanmar,MMR,Income share held by highest 10%,SI.DST.10TH.10,25.5,..,..,..,..
Myanmar,MMR,Income share held by lowest 10%,SI.DST.FRST.10,3.8,..,..,..,..
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.843,66.465,66.61,66.797,65.672
Myanmar,MMR,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,12.51185616,12.489164,12.48726617,12.48430117,..
Myanmar,MMR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,24.8,..,..,..,..
Myanmar,MMR,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,22.2,25.5,29.3
Myanmar,MMR,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,1.9,3.7,5
Myanmar,MMR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,3.1,3,2.9,3.4,3.8
Namibia,NAM,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,108.31,111.27,98.7,115.51,118.17
Namibia,NAM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.72573948,8.31648731,8.45436001,8.8962574,..
Namibia,NAM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,104.94,102.38,97.48,103.75,105.58
Namibia,NAM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Namibia,NAM,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.293,62.586,63.075,62.829,59.269
Namibia,NAM,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,15.62707749,15.6132767,15.60039986,15.58151943,..
Namibia,NAM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Namibia,NAM,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,55.3,56.4,57.6,57.9,57.7
Namibia,NAM,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,30.5,31.3,32.1,32.6,33
Namibia,NAM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,18.9,18.2,17.6,17.1,17.1
Nauru,NRU,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,102.06,103.09,103.44,104.1,105.06
Nauru,NRU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.4886446,11.72690773,12.18192387,11.96898365,..
Nauru,NRU,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,99.49,100.11,100.57,101.11,101.83
Nauru,NRU,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Nauru,NRU,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Nauru,NRU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.988,63.234,63.484,63.437,63.617
Nauru,NRU,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Nauru,NRU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Nauru,NRU,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Nauru,NRU,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Nauru,NRU,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Nepal,NPL,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,105.77,105.88,112.05,113.31,115.67
Nepal,NPL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.72174025,4.52845383,4.44525433,5.17351818,..
Nepal,NPL,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,106.38,108.08,114.04,120.43,122.25
Nepal,NPL,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Nepal,NPL,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.91,68.979,69.558,69.246,68.45
Nepal,NPL,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,20.12531925,19.97590074,19.84439471,19.73151245,..
Nepal,NPL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Nepal,NPL,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,31.6,33.8,36.4,37.8,37.4
Nepal,NPL,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,9.6,10.3,12,13.6,13.2
Nepal,NPL,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,4.8,4.7,4.9,5.2,5.4
Netherlands,NLD,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,106.97,93.37,104.56,102.88,103.76
Netherlands,NLD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.1082983,10.01993561,10.14039612,11.1359272,11.21132469
Netherlands,NLD,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,102.47,96.11,100.83,102.44,103.75
Netherlands,NLD,Income share held by highest 10%,SI.DST.10TH.10,23.3,23,23.9,21.6,..
Netherlands,NLD,Income share held by lowest 10%,SI.DST.FRST.10,3.5,3.5,3.4,3.6,..
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.76097561,81.81219512,82.11219512,81.35853659,81.46097561
Netherlands,NLD,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,5.800695196,5.746063631,5.697088328,5.651838859,..
Netherlands,NLD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,13.3,13.2,13.4,14.4,14.5
Netherlands,NLD,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,5.1,5.1,4.6,4.4,4.5
Netherlands,NLD,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,1.5,1.7,1.4,1.4,1.4
Netherlands,NLD,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
New Caledonia,NCL,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,111.75,116.05,116.19,117.7,106.85
New Caledonia,NCL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
New Caledonia,NCL,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,97.01,97.37,100.6,101.76,98.28
New Caledonia,NCL,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
New Caledonia,NCL,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.53902439,80.00309756,80.41970732,80.83495122,79.12734146
New Caledonia,NCL,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
New Caledonia,NCL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
New Caledonia,NCL,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
